Customer_ID,Order_Count,Total_Revenue,Total_Items,Segment
15303.0,3,1224.18,514,Occasional
15304.0,9,796.4,112,Regular
15305.0,1,93.6,40,One-Time
15306.0,10,3623.2200000000003,3171,Regular
15307.0,1,205.3,37,One-Time
15308.0,1,310.47,175,One-Time
15309.0,4,797.96,440,Regular
15310.0,1,1634.64,1476,One-Time
15311.0,230,183926.6,87549,VIP
15312.0,17,5595.32,1848,VIP
15313.0,1,52.0,25,One-Time
15314.0,3,820.45,750,Occasional
15315.0,2,570.5,862,Occasional
15316.0,1,165.0,100,One-Time
15317.0,3,146.97,53,Occasional
15318.0,1,312.62,642,One-Time
15319.0,1,204.5,175,One-Time
15320.0,1,267.13,326,One-Time
15321.0,12,6709.7300000000005,3653,VIP
15322.0,2,1390.86,971,Occasional
15323.0,3,434.6,188,Occasional
15324.0,1,140.22000000000003,74,One-Time
15325.0,10,2692.04,1605,Regular
15326.0,6,2964.37,1572,Regular
15327.0,1,208.75,116,One-Time
15328.0,1,107.24,88,One-Time
15329.0,13,4965.02,1676,VIP
15330.0,2,714.9599999999999,1312,Occasional
15331.0,3,767.91,701,Occasional
15332.0,6,4892.68,2306,Regular
15333.0,1,1028.56,344,One-Time
15334.0,3,350.82,273,Occasional
15335.0,1,170.22,79,One-Time
15336.0,1,240.5,84,One-Time
15337.0,1,373.02,200,One-Time
15338.0,1,277.93,148,One-Time
15339.0,9,2828.82,1601,Regular
15340.0,1,105.5,76,One-Time
15341.0,2,2402.72,1008,Occasional
15342.0,1,406.09000000000003,283,One-Time
15343.0,1,364.5,84,One-Time
15344.0,3,563.94,116,Occasional
15345.0,1,393.54,81,One-Time
15346.0,3,596.12,260,Occasional
15347.0,4,1162.0,542,Regular
15348.0,1,158.04,84,One-Time
15349.0,2,463.91,321,Occasional
15350.0,2,547.6,272,Occasional
15351.0,10,3430.22,1350,Regular
15352.0,1,111.15,40,One-Time
15353.0,7,2794.47,1391,Regular
15354.0,4,311.4,7,Regular
15355.0,3,2421.43,829,Occasional
15356.0,14,4745.77,2252,VIP
15358.0,44,19342.42,15478,VIP
15359.0,8,181.35,145,Regular
15360.0,1,427.93,223,One-Time
15361.0,4,689.07,373,Regular
15362.0,2,613.08,368,Occasional
15363.0,2,678.11,383,Occasional
15364.0,2,913.19,493,Occasional
15365.0,13,4557.13,2131,VIP
15366.0,8,4625.69,3814,Regular
15367.0,11,5081.33,2944,VIP
15368.0,2,722.74,406,Occasional
15369.0,11,6251.26,3288,VIP
15370.0,8,3739.01,1397,Regular
15371.0,1,59.400000000000006,12,One-Time
15372.0,10,9941.21,7450,Regular
15373.0,17,3084.54,726,VIP
15374.0,2,307.32,290,Occasional
15375.0,1,60.959999999999994,84,One-Time
15376.0,3,1221.56,615,Occasional
15377.0,4,1211.75,253,Regular
15378.0,2,246.5,130,Occasional
15379.0,8,4877.84,3000,Regular
15380.0,13,7071.83,1425,VIP
15381.0,9,3538.72,1106,Regular
15382.0,12,13733.550000000001,9178,VIP
15384.0,4,2027.79,1767,Regular
15385.0,3,942.08,428,Occasional
15386.0,1,394.14,446,One-Time
15387.0,1,468.65,335,One-Time
15388.0,1,140.54,88,One-Time
15389.0,5,2733.8,3940,Regular
15390.0,2,1216.66,894,Occasional
15391.0,1,289.87,109,One-Time
15392.0,16,11550.3,3920,VIP
15393.0,5,891.34,378,Regular
15394.0,11,5286.8,2372,VIP
15395.0,1,107.45,17,One-Time
15396.0,2,796.38,278,Occasional
15397.0,1,94.0,20,One-Time
15398.0,2,1345.53,769,Occasional
15399.0,3,815.77,611,Occasional
15400.0,9,2224.06,984,Regular
15401.0,2,216.95,93,Occasional
15402.0,6,1830.54,2034,Regular
15403.0,2,170.88,492,Occasional
15404.0,1,257.06,334,One-Time
15405.0,2,659.84,348,Occasional
15406.0,4,975.87,547,Regular
15407.0,4,1046.74,552,Regular
15408.0,1,267.18,106,One-Time
15409.0,1,131.25,59,One-Time
15410.0,10,4685.72,1902,Regular
15411.0,4,1348.93,529,Regular
15412.0,1,190.53,108,One-Time
15413.0,5,6798.72,2694,Regular
15414.0,4,4413.8,1305,Regular
15415.0,1,559.61,551,One-Time
15416.0,7,4572.82,2420,Regular
15417.0,1,508.8,284,One-Time
15418.0,2,449.42,264,Occasional
15419.0,1,135.86,230,One-Time
15420.0,6,743.0,844,Regular
15421.0,10,3805.34,1927,Regular
15422.0,13,7629.39,3059,VIP
15423.0,3,266.89,198,Occasional
15424.0,3,597.78,873,Occasional
15425.0,5,1950.02,1043,Regular
15426.0,9,2156.35,1041,Regular
15427.0,3,1430.54,967,Occasional
15428.0,4,762.75,347,Regular
15429.0,2,397.35,380,Occasional
15430.0,2,954.75,309,Occasional
15431.0,1,153.24,84,One-Time
15432.0,2,320.76,92,Occasional
15433.0,2,533.3,534,Occasional
15434.0,16,4021.9700000000003,1664,VIP
15435.0,1,149.29,54,One-Time
15436.0,3,1067.75,574,Occasional
15437.0,2,393.45,177,Occasional
15438.0,2,253.9,74,Occasional
15439.0,4,1269.05,572,Regular
15440.0,3,383.68,197,Occasional
15441.0,3,1254.21,587,Occasional
15442.0,1,594.0,120,One-Time
15443.0,16,10485.2,3392,VIP
15444.0,3,1411.21,759,Occasional
15445.0,2,284.5,118,Occasional
15446.0,4,811.26,401,Regular
15447.0,6,503.42,232,Regular
15448.0,2,788.8100000000001,487,Occasional
15449.0,8,5013.88,1882,Regular
15450.0,1,429.84,376,One-Time
15451.0,2,226.86,76,Occasional
15452.0,7,1868.91,1115,Regular
15453.0,7,1371.77,837,Regular
15454.0,2,305.99,146,Occasional
15455.0,1,38.25,3,One-Time
15456.0,10,2091.52,2727,Regular
15457.0,1,237.07,132,One-Time
15458.0,2,370.44,300,Occasional
15459.0,2,202.83,121,Occasional
15460.0,5,392.72,229,Regular
15461.0,2,429.7,230,Occasional
15462.0,5,743.55,497,Regular
15463.0,1,126.14,106,One-Time
15464.0,1,1044.65,348,One-Time
15465.0,33,12113.019999999999,2644,VIP
15466.0,4,1560.46,941,Regular
15467.0,3,524.88,310,Occasional
15468.0,3,1430.48,1400,Occasional
15469.0,3,874.25,287,Occasional
15470.0,1,63.419999999999995,232,One-Time
15471.0,3,1292.01,670,Occasional
15472.0,1,371.56,251,One-Time
15473.0,9,9529.83,1689,Regular
15474.0,1,150.35,55,One-Time
15475.0,1,454.11,319,One-Time
15476.0,4,2209.98,1174,Regular
15477.0,1,368.4,216,One-Time
15478.0,3,1983.48,894,Occasional
15479.0,1,147.4,38,One-Time
15480.0,6,8476.45,1853,Regular
15481.0,1,1993.34,1450,One-Time
15482.0,22,16830.06,7082,VIP
15483.0,10,817.82,905,Regular
15484.0,6,4652.1,4074,Regular
15485.0,8,4827.72,2161,Regular
15486.0,1,102.0,40,One-Time
15487.0,1,231.32,144,One-Time
15488.0,7,460.32000000000005,257,Regular
15489.0,10,3367.77,1520,Regular
15490.0,1,210.85,82,One-Time
15491.0,7,3104.25,1648,Regular
15492.0,2,659.46,483,Occasional
15493.0,10,7994.64,1706,Regular
15494.0,6,3708.32,3057,Regular
15495.0,1,246.5,194,One-Time
15496.0,1,146.14,98,One-Time
15497.0,9,8657.39,2937,Regular
15498.0,44,24972.86,12134,VIP
15499.0,1,158.65,59,One-Time
15500.0,4,1131.56,572,Regular
15501.0,2,399.95,205,Occasional
15502.0,14,13003.87,5559,VIP
15503.0,2,257.3,130,Occasional
15504.0,4,402.7,141,Regular
15505.0,5,3610.96,2390,Regular
15506.0,6,2030.33,1637,Regular
15507.0,1,475.86,160,One-Time
15508.0,7,1083.17,454,Regular
15509.0,2,573.95,218,Occasional
15510.0,1,250.0,2,One-Time
15511.0,6,922.87,285,Regular
15512.0,4,331.58,235,Regular
15513.0,36,26717.72,10621,VIP
15514.0,18,6392.06,4087,VIP
15515.0,1,171.81,131,One-Time
15516.0,3,62.43,27,Occasional
15517.0,1,267.03,293,One-Time
15518.0,16,7385.7699999999995,3877,VIP
15519.0,3,348.36,117,Occasional
15520.0,1,343.5,314,One-Time
15521.0,20,9249.74,4948,VIP
15522.0,2,397.99,572,Occasional
15523.0,17,18981.86,16079,VIP
15524.0,2,591.4,28,Occasional
15525.0,4,890.22,527,Regular
15526.0,2,148.44,24,Occasional
15527.0,24,5664.71,2284,VIP
15528.0,1,229.33,123,One-Time
15529.0,13,4817.56,4273,VIP
15530.0,7,1865.43,1367,Regular
15531.0,2,1972.39,1085,Occasional
15532.0,11,3765.4500000000003,1350,VIP
15533.0,3,807.57,289,Occasional
15534.0,1,162.25,63,One-Time
15535.0,6,1044.37,314,Regular
15536.0,1,259.09,242,One-Time
15537.0,1,110.92,29,One-Time
15538.0,6,3358.4,1016,Regular
15539.0,1,538.46,410,One-Time
15540.0,2,460.68,444,Occasional
15541.0,1,85.13000000000001,49,One-Time
15542.0,3,855.71,418,Occasional
15543.0,2,242.26,167,Occasional
15544.0,22,7983.61,6840,VIP
15545.0,2,288.96999999999997,162,Occasional
15546.0,2,1079.1000000000001,198,Occasional
15547.0,26,10057.05,7278,VIP
15548.0,1,158.09,64,One-Time
15549.0,11,6433.37,2187,VIP
15550.0,13,6997.64,2531,VIP
15551.0,7,1679.81,796,Regular
15552.0,2,252.52,166,Occasional
15553.0,1,428.93,449,One-Time
15554.0,1,217.2,74,One-Time
15555.0,39,12160.63,8537,VIP
15556.0,1,279.77,236,One-Time
15557.0,1,468.91,213,One-Time
15558.0,1,202.68,73,One-Time
15559.0,1,1109.4,526,One-Time
15560.0,2,153.52,72,Occasional
15561.0,8,1934.3899999999999,1334,Regular
15562.0,3,671.4300000000001,560,Occasional
15563.0,7,2859.46,3005,Regular
15564.0,2,70.74000000000001,42,Occasional
15565.0,2,173.16000000000003,60,Occasional
15566.0,2,227.87,153,Occasional
15567.0,1,186.01,223,One-Time
15568.0,3,758.29,461,Occasional
15569.0,10,3583.45,1734,Regular
15570.0,29,13327.960000000001,4937,VIP
15571.0,15,3922.85,2427,VIP
15572.0,10,3965.2,2089,Regular
15573.0,5,1188.42,770,Regular
15574.0,7,1446.45,751,Regular
15575.0,1,30.1,6,One-Time
15576.0,1,921.37,394,One-Time
15577.0,5,396.03,120,Regular
15578.0,1,127.1,52,One-Time
15579.0,7,1253.15,716,Regular
15580.0,8,1375.39,955,Regular
15581.0,44,11805.75,3994,VIP
15582.0,3,682.9100000000001,453,Occasional
15583.0,1,95.96,56,One-Time
15584.0,6,1268.2,483,Regular
15585.0,1,455.3,320,One-Time
15586.0,3,1139.1000000000001,1338,Occasional
15587.0,7,1522.08,528,Regular
15588.0,1,579.6,96,One-Time
15589.0,4,1001.68,577,Regular
15590.0,6,1517.15,837,Regular
15591.0,4,225.1,60,Regular
15592.0,1,388.58,354,One-Time
15593.0,1,199.8,60,One-Time
15594.0,5,1771.78,983,Regular
15595.0,1,357.59999999999997,144,One-Time
15596.0,9,2727.72,1208,Regular
15597.0,2,563.37,393,Occasional
15598.0,2,548.02,404,Occasional
15599.0,4,3105.0099999999998,1362,Regular
15600.0,5,1201.01,659,Regular
15601.0,34,16133.31,10757,VIP
15602.0,17,3170.9900000000002,2307,VIP
15603.0,2,88.48,128,Occasional
15604.0,1,216.39000000000001,159,One-Time
15605.0,9,1741.95,641,Regular
15606.0,19,5252.97,1625,VIP
15607.0,11,1940.35,1573,VIP
15608.0,7,1795.75,1264,Regular
15609.0,1,298.48,148,One-Time
15610.0,1,112.46000000000001,66,One-Time
15611.0,27,3038.4300000000003,758,VIP
15612.0,2,195.15,52,Occasional
15613.0,1,433.71999999999997,700,One-Time
15614.0,4,3147.36,1632,Regular
15615.0,48,21388.37,12093,VIP
15616.0,1,317.11,137,One-Time
15617.0,3,828.5500000000001,485,Occasional
15618.0,4,776.851,454,Regular
15619.0,1,336.4,136,One-Time
15620.0,4,1942.36,1249,Regular
15621.0,4,1293.03,501,Regular
15622.0,17,7852.610000000001,4091,VIP
15623.0,8,2437.05,1087,Regular
15624.0,4,588.13,357,Regular
15625.0,10,5248.5,3488,Regular
15626.0,10,4094.55,1531,Regular
15627.0,2,566.9,344,Occasional
15628.0,18,5338.12,3581,VIP
15629.0,4,2240.9,1518,Regular
15630.0,7,1787.78,1024,Regular
15631.0,2,601.92,550,Occasional
15632.0,8,3285.31,2109,Regular
15633.0,14,4337.91,2049,VIP
15634.0,2,554.65,227,Occasional
15635.0,1,100.35,5,One-Time
15636.0,4,1444.58,560,Regular
15637.0,6,984.8100000000001,653,Regular
15638.0,6,2265.2,1134,Regular
15639.0,3,1065.08,849,Occasional
15640.0,31,23516.21,12142,VIP
15641.0,13,5356.52,4429,VIP
15642.0,1,105.78,270,One-Time
15643.0,4,667.8,250,Regular
15644.0,4,803.54,550,Regular
15645.0,3,1055.17,396,Occasional
15646.0,5,784.8100000000001,821,Regular
15647.0,1,169.0,124,One-Time
15648.0,2,639.5,218,Occasional
15649.0,4,1660.35,365,Regular
15650.0,2,553.88,210,Occasional
15651.0,5,1259.06,871,Regular
15652.0,6,2922.56,1013,Regular
15653.0,2,877.44,1200,Occasional
15654.0,2,922.53,475,Occasional
15655.0,1,560.6700000000001,324,One-Time
15656.0,4,748.5,343,Regular
15657.0,1,30.0,24,One-Time
15658.0,9,2151.17,629,Regular
15659.0,3,532.49,161,Occasional
15660.0,16,2608.59,1786,VIP
15661.0,8,1215.95,779,Regular
15662.0,2,283.73,145,Occasional
15663.0,1,138.14,106,One-Time
15664.0,4,1254.03,530,Regular
15665.0,5,3987.07,2777,Regular
15666.0,2,632.94,469,Occasional
15667.0,1,301.32000000000005,240,One-Time
15668.0,1,76.32000000000001,72,One-Time
15669.0,4,684.34,342,Regular
15670.0,2,325.2,132,Occasional
15671.0,7,2657.13,1699,Regular
15672.0,1,45.300000000000004,10,One-Time
15673.0,9,6204.32,3274,Regular
15674.0,15,7641.45,4015,VIP
15675.0,4,542.04,624,Regular
15676.0,3,3435.76,2252,Occasional
15677.0,3,1305.6299999999999,675,Occasional
15678.0,3,1825.94,1022,Occasional
15679.0,4,781.28,1170,Regular
15680.0,10,4028.69,2743,Regular
15681.0,21,4768.35,1610,VIP
15682.0,3,326.54,226,Occasional
15683.0,2,524.54,332,Occasional
15684.0,3,173.95,77,Occasional
15685.0,1,55.980000000000004,36,One-Time
15686.0,1,90.0,72,One-Time
15687.0,10,3060.75,1323,Regular
15688.0,1,190.57,95,One-Time
15689.0,3,521.03,207,Occasional
15690.0,2,239.76,408,Occasional
15691.0,4,571.3,212,Regular
15692.0,1,191.04,138,One-Time
15693.0,1,37.5,30,One-Time
15694.0,25,11653.72,2803,VIP
15695.0,4,1131.04,484,Regular
15696.0,13,3881.2200000000003,1386,VIP
15697.0,1,246.75,127,One-Time
15698.0,1,46.2,60,One-Time
15699.0,1,309.65,113,One-Time
15700.0,2,696.68,357,Occasional
15701.0,5,4415.66,1338,Regular
15702.0,3,5257.419999999999,104,Occasional
15703.0,1,211.5,66,One-Time
15704.0,7,3740.5,1715,Regular
15705.0,1,143.1,62,One-Time
15706.0,4,1060.56,321,Regular
15707.0,5,1092.27,667,Regular
15708.0,10,4218.03,1969,Regular
15709.0,2,327.85,169,Occasional
15710.0,1,898.87,641,One-Time
15711.0,3,422.35,200,Occasional
15712.0,14,7460.45,1802,VIP
15713.0,4,839.64,451,Regular
15714.0,5,783.96,361,Regular
15715.0,5,658.02,246,Regular
15716.0,12,2502.21,1380,VIP
15717.0,6,2009.8600000000001,924,Regular
15718.0,1,293.79,95,One-Time
15719.0,32,10201.87,5358,VIP
15720.0,2,739.22,327,Occasional
15721.0,1,471.40000000000003,388,One-Time
15722.0,13,5664.9800000000005,2286,VIP
15723.0,4,930.7,427,Regular
15724.0,3,310.85,117,Occasional
15725.0,1,415.25,221,One-Time
15726.0,1,321.91,123,One-Time
15727.0,18,10885.56,6300,VIP
15728.0,2,544.6,132,Occasional
15729.0,3,192.55,47,Occasional
15730.0,7,2394.98,1157,Regular
15731.0,1,125.3,122,One-Time
15732.0,17,2475.48,1392,VIP
15733.0,1,162.3,62,One-Time
15734.0,4,2263.3,516,Regular
15735.0,1,327.68,206,One-Time
15736.0,2,1767.1200000000001,1208,Occasional
15737.0,8,1188.1200000000001,597,Regular
15738.0,44,14228.66,9360,VIP
15739.0,1,449.12,472,One-Time
15740.0,1,154.88,152,One-Time
15741.0,2,208.62,70,Occasional
15742.0,1,156.87,51,One-Time
15743.0,4,775.96,214,Regular
15744.0,1,34.8,120,One-Time
15745.0,4,1094.5900000000001,421,Regular
15746.0,1,196.88,178,One-Time
15747.0,10,2505.21,1346,Regular
15748.0,3,609.81,261,Occasional
15749.0,3,44534.3,18028,Occasional
15750.0,19,8181.911,4689,VIP
15751.0,12,1689.14,445,VIP
15752.0,9,3924.91,2792,Regular
15753.0,1,79.2,144,One-Time
15754.0,9,3037.61,1762,Regular
15755.0,18,7626.93,4447,VIP
15756.0,4,528.01,241,Regular
15757.0,6,2940.36,1757,Regular
15758.0,1,205.25,47,One-Time
15759.0,7,830.9300000000001,523,Regular
15760.0,2,13916.34,2,Occasional
15761.0,1,143.05,31,One-Time
15762.0,2,583.75,251,Occasional
15763.0,2,1086.92,271,Occasional
15764.0,8,4503.08,2945,Regular
15765.0,1,370.63,335,One-Time
15766.0,4,841.01,335,Regular
15768.0,34,15308.89,4215,VIP
15769.0,47,88620.47,49069,VIP
15770.0,1,321.45,67,One-Time
15771.0,3,1006.54,512,Occasional
15772.0,1,280.88,110,One-Time
15773.0,2,774.52,410,Occasional
15774.0,6,1288.34,465,Regular
15775.0,2,150.5,260,Occasional
15776.0,1,241.62,138,One-Time
15777.0,8,1830.33,632,Regular
15778.0,1,307.95000000000005,101,One-Time
15779.0,4,144.98000000000002,34,Regular
15780.0,3,475.28000000000003,220,Occasional
15781.0,3,345.46000000000004,180,Occasional
15782.0,4,4014.1,1844,Regular
15783.0,1,246.3,212,One-Time
15784.0,2,848.33,381,Occasional
15785.0,17,5972.03,4480,VIP
15786.0,5,8501.62,5957,Regular
15787.0,3,933.26,534,Occasional
15788.0,1,221.83,115,One-Time
15789.0,6,1962.01,2499,Regular
15790.0,1,218.75,113,One-Time
15791.0,5,3608.34,1970,Regular
15792.0,2,933.84,606,Occasional
15793.0,8,2399.57,1685,Regular
15794.0,2,777.0,288,Occasional
15795.0,11,7041.05,2047,VIP
15796.0,18,5869.58,1842,VIP
15797.0,8,2841.63,1286,Regular
15798.0,3,1535.37,915,Occasional
15799.0,5,1426.29,1342,Regular
15800.0,7,1227.07,575,Regular
15801.0,3,1063.95,570,Occasional
15802.0,2,902.84,2,Occasional
15803.0,4,1929.66,1030,Regular
15804.0,13,4206.39,2565,VIP
15805.0,31,10161.33,6209,VIP
15806.0,3,784.58,602,Occasional
15807.0,5,1817.52,1532,Regular
15808.0,26,17608.15,6988,VIP
15809.0,8,2766.16,979,Regular
15810.0,8,2999.04,1653,Regular
15811.0,8,8186.55,2824,Regular
15812.0,12,5201.47,3450,VIP
15813.0,2,1303.9099999999999,603,Occasional
15814.0,6,2634.44,1728,Regular
15815.0,6,3732.21,2225,Regular
15816.0,2,144.15,54,Occasional
15817.0,8,5404.88,2156,Regular
15818.0,1,340.5,284,One-Time
15819.0,10,3934.79,2928,Regular
15820.0,1,206.98,128,One-Time
15821.0,2,570.96,202,Occasional
15822.0,6,1840.06,950,Regular
15823.0,4,3894.9700000000003,1778,Regular
15824.0,3,5743.64,1732,Occasional
15825.0,1,532.94,220,One-Time
15826.0,4,2598.28,1824,Regular
15827.0,30,5921.69,2338,VIP
15828.0,2,7490.22,1794,Occasional
15829.0,2,636.14,996,Occasional
15830.0,1,576.0,415,One-Time
15831.0,4,4677.07,2523,Regular
15832.0,1,836.79,465,One-Time
15833.0,1,80.4,24,One-Time
15834.0,8,6220.02,2177,Regular
15835.0,4,954.09,439,Regular
15836.0,1,137.37,26,One-Time
15837.0,2,777.01,405,Occasional
15838.0,39,73508.27,64164,VIP
15839.0,3,1048.49,675,Occasional
15840.0,2,355.56,396,Occasional
15841.0,10,4596.8,3124,Regular
15842.0,2,548.8000000000001,296,Occasional
15843.0,1,118.95,27,One-Time
15844.0,1,130.73999999999998,134,One-Time
15845.0,17,6330.1900000000005,2412,VIP
15846.0,1,107.01,79,One-Time
15847.0,5,822.57,643,Regular
15848.0,1,137.99,45,One-Time
15850.0,6,1006.75,1334,Regular
15851.0,1,109.73,67,One-Time
15852.0,3,257.26,60,Occasional
15853.0,1,110.8,135,One-Time
15854.0,21,5578.28,1691,VIP
15855.0,7,1518.59,713,Regular
15856.0,64,41135.08,21535,VIP
15857.0,2,570.48,584,Occasional
15858.0,13,3552.41,2715,VIP
15859.0,1,438.46,174,One-Time
15860.0,17,2361.3,1259,VIP
15861.0,12,4369.2,3837,VIP
15862.0,13,2512.29,1520,VIP
15863.0,5,355.1,162,Regular
15864.0,8,3637.5099999999998,1943,Regular
15865.0,5,2241.42,1141,Regular
15866.0,2,215.71,125,Occasional
15867.0,34,8985.61,5136,VIP
15868.0,1,94.53,57,One-Time
15869.0,4,2083.33,850,Regular
15870.0,5,893.26,518,Regular
15871.0,2,36.849999999999994,6,Occasional
15872.0,4,729.25,467,Regular
15873.0,4,313.91999999999996,1152,Regular
15874.0,21,11284.76,5102,VIP
15875.0,1,108.52,74,One-Time
15876.0,2,1449.14,886,Occasional
15877.0,2,490.33,368,Occasional
15878.0,2,330.77,243,Occasional
15879.0,5,1150.85,644,Regular
15880.0,1,329.03,202,One-Time
15881.0,5,501.39,260,Regular
15882.0,9,2760.68,990,Regular
15883.0,2,396.48,223,Occasional
15884.0,2,244.60000000000002,152,Occasional
15885.0,15,1951.82,622,VIP
15886.0,4,1052.8700000000001,667,Regular
15887.0,4,3431.73,1108,Regular
15888.0,4,2493.5,595,Regular
15889.0,10,1586.24,861,Regular
15890.0,6,540.6,120,Regular
15891.0,1,511.68,418,One-Time
15892.0,5,2934.7599999999998,646,Regular
15893.0,1,305.28000000000003,288,One-Time
15894.0,5,3850.55,865,Regular
15895.0,1,179.17,94,One-Time
15897.0,2,208.59,223,Occasional
15898.0,29,5350.61,2170,VIP
15899.0,1,56.25,39,One-Time
15900.0,4,886.57,656,Regular
15901.0,7,687.72,695,Regular
15902.0,1,145.01,124,One-Time
15903.0,12,8939.84,3926,VIP
15904.0,1,164.68,84,One-Time
15905.0,1,114.69,82,One-Time
15906.0,10,2530.19,749,Regular
15907.0,3,882.72,478,Occasional
15908.0,2,758.62,173,Occasional
15909.0,1,191.94,98,One-Time
15910.0,17,4000.24,2427,VIP
15911.0,10,1722.47,839,Regular
15912.0,9,1074.7,759,Regular
15913.0,1,6.300000000000001,3,One-Time
15914.0,2,205.99,149,Occasional
15915.0,1,364.45,414,One-Time
15916.0,13,3145.2400000000002,1618,VIP
15917.0,5,530.17,248,Regular
15918.0,3,582.88,240,Occasional
15919.0,2,525.69,385,Occasional
15920.0,9,569.14,238,Regular
15921.0,4,775.26,335,Regular
15922.0,1,369.5,138,One-Time
15923.0,1,127.08,122,One-Time
15924.0,2,111.52,105,Occasional
15925.0,1,207.15,93,One-Time
15926.0,1,134.44,155,One-Time
15927.0,1,106.54,66,One-Time
15928.0,1,293.53,164,One-Time
15929.0,3,606.14,131,Occasional
15930.0,1,426.63,139,One-Time
15931.0,1,239.9,118,One-Time
15932.0,11,2505.09,2337,VIP
15933.0,3,1107.46,885,Occasional
15934.0,2,2190.66,2166,Occasional
15935.0,2,416.86,115,Occasional
15936.0,2,282.79,211,Occasional
15937.0,1,145.35000000000002,73,One-Time
15938.0,11,943.26,488,VIP
15939.0,20,11611.82,6715,VIP
15940.0,1,35.8,4,One-Time
15941.0,1,405.0,60,One-Time
15942.0,1,337.44,232,One-Time
15943.0,2,271.28999999999996,183,Occasional
15944.0,4,2164.24,859,Regular
15945.0,4,646.27,345,Regular
15946.0,3,2304.18,1614,Occasional
15947.0,1,1708.24,898,One-Time
15948.0,3,1509.0900000000001,852,Occasional
15949.0,2,364.72,284,Occasional
15950.0,11,7167.61,3360,VIP
15951.0,3,1013.1700000000001,420,Occasional
15952.0,4,781.91,391,Regular
15953.0,18,3440.34,1741,VIP
15954.0,1,190.75,119,One-Time
15955.0,25,8145.87,3978,VIP
15956.0,2,617.6,278,Occasional
15957.0,3,921.25,453,Occasional
15958.0,4,462.12,154,Regular
15959.0,4,639.35,270,Regular
15960.0,5,426.05,264,Regular
15961.0,2,466.28999999999996,155,Occasional
15962.0,1,289.48,228,One-Time
15963.0,2,470.76,298,Occasional
15964.0,1,269.21000000000004,93,One-Time
15965.0,13,2771.94,1313,VIP
15966.0,1,426.53,275,One-Time
15967.0,13,3943.58,1389,VIP
15968.0,1,404.55,247,One-Time
15969.0,5,1127.05,223,Regular
15970.0,2,1017.3199999999999,498,Occasional
15971.0,19,5914.38,2266,VIP
15972.0,5,1769.33,468,Regular
15973.0,3,680.62,195,Occasional
15974.0,7,3442.15,2262,Regular
15975.0,1,371.01,243,One-Time
15976.0,6,1694.41,1053,Regular
15977.0,3,1057.19,1017,Occasional
15978.0,6,3674.81,2497,Regular
15979.0,1,329.21999999999997,450,One-Time
15980.0,8,6547.63,4823,Regular
15981.0,22,17614.46,6763,VIP
15982.0,1,324.51,131,One-Time
15983.0,8,3110.37,1872,Regular
15984.0,34,11030.61,6362,VIP
15985.0,8,2731.23,2751,Regular
15986.0,2,354.42,368,Occasional
15987.0,8,1535.99,1599,Regular
15988.0,3,738.89,476,Occasional
15989.0,4,2678.23,456,Regular
15990.0,7,1997.75,1086,Regular
15991.0,1,150.55,41,One-Time
15992.0,3,896.6,514,Occasional
15993.0,8,2782.67,2041,Regular
15994.0,3,1175.68,462,Occasional
15995.0,1,694.54,352,One-Time
15996.0,8,1411.35,658,Regular
15998.0,17,9955.72,5673,VIP
15999.0,1,20.4,24,One-Time
16000.0,3,12393.7,5110,Occasional
16001.0,1,583.39,337,One-Time
16002.0,1,169.21,70,One-Time
16003.0,15,8157.4800000000005,2646,VIP
16004.0,5,2146.39,1076,Regular
16005.0,10,2365.4900000000002,1269,Regular
16006.0,2,332.82,205,Occasional
16007.0,7,3053.06,2631,Regular
16008.0,16,5344.08,3238,VIP
16009.0,4,972.11,366,Regular
16010.0,14,4135.75,1229,VIP
16011.0,33,7950.15,3332,VIP
16012.0,5,2978.59,1760,Regular
16013.0,87,61984.67,25652,VIP
16014.0,7,3661.37,1144,Regular
16015.0,3,704.55,907,Occasional
16016.0,11,2083.4,881,VIP
16017.0,6,3836.04,1216,Regular
16018.0,4,698.13,503,Regular
16019.0,27,17329.16,6959,VIP
16020.0,3,851.01,487,Occasional
16021.0,2,487.03,276,Occasional
16022.0,1,602.63,255,One-Time
16023.0,3,719.81,358,Occasional
16024.0,3,483.99,504,Occasional
16025.0,1,439.65999999999997,338,One-Time
16026.0,1,236.09,243,One-Time
16027.0,15,2048.36,2099,VIP
16028.0,1,82.2,18,One-Time
16029.0,108,118367.99,54543,VIP
16030.0,1,331.24,283,One-Time
16031.0,2,547.9,421,Occasional
16032.0,6,1965.72,1467,Regular
16033.0,28,12664.22,4730,VIP
16034.0,7,917.27,586,Regular
16035.0,1,217.73,33,One-Time
16036.0,4,2556.84,1369,Regular
16037.0,5,1509.3400000000001,766,Regular
16038.0,3,471.78,244,Occasional
16039.0,2,456.4,409,Occasional
16040.0,7,2416.9,1185,Regular
16041.0,3,3166.4,1584,Occasional
16042.0,8,2245.32,1430,Regular
16043.0,8,1856.5900000000001,1011,Regular
16044.0,1,340.84000000000003,170,One-Time
16045.0,8,3434.93,2108,Regular
16046.0,1,235.78,248,One-Time
16047.0,1,107.14,1,One-Time
16048.0,4,818.7900000000001,425,Regular
16049.0,6,1852.15,1132,Regular
16050.0,3,300.7,388,Occasional
16051.0,1,188.44,80,One-Time
16052.0,1,362.06,282,One-Time
